id	character	type	name	held	c_name	ob	lvl	c_arch	c_elem	c_pot	c_mod	customs	caps
gear_lucia_vivi_s_garb	Lucia	gear	Vivi's Garb	TRUE									set type=boostHP value=8 mode=passive; set type=boostMDEF value=8 mode=passive
gear_aerith_garnet_s_gown	Aerith	gear	Garnet's Gown	TRUE									set type=boostHP value=15 mode=passive; set type=boostHEAL value=10 mode=passive
gear_sephiroth_kuja_s_attire	Sephiroth	gear	Kuja's Attire	TRUE									set type=boostHP value=15 mode=passive; set type=magAbilityMastery value=15 mode=passive
gear_tifa_fairy_of_the_holy_flame	Tifa	gear	Fairy of the Holy Flame	TRUE									set type=boostPATK value=10 mode=passive; set type=elemArcanum elem=ice value=35 mode=passive
gear_lucia_holiday_coat	Lucia	gear	Holiday Coat	TRUE	Ultra Rock Blast			mag	earth	1000			debuff type=elemResistDown elem=earth tier=3 range=singleEnemy; set type=boostMATK value=10 mode=passive; set type=elemArcanum elem=earth value=35 mode=passive
gear_aerith_fairy_of_snowfall	Aerith	gear	Fairy of Snowfall	TRUE									set type=boostHP value=10 mode=passive; set type=elemArcanum elem=ice value=20 mode=passive
gear_zack_holiday_suit	Zack	gear	Holiday Suit	TRUE									set type=boostHP value=10 mode=passive; set type=physAbilityMastery value=10 mode=passive
gear_cloud_official_festive_garb	Cloud	gear	Official Festive Garb	TRUE									set type=boostPATK value=10 mode=passive; set type=elemArcanum elem=fire value=35 mode=passive
gear_sephiroth_celebratory_garb	Sephiroth	gear	Celebratory Garb	TRUE									set type=boostHP value=15 mode=passive; set type=elemArcanum elem=fire value=20 mode=passive
gear_yuffie_amazing_materia_hunter	Yuffie	gear	Amazing Materia Hunter	TRUE									set type=boostPDEF value=4 mode=passive; set type=boostPDEF value=4 mode=passive
gear_yuffie_puckish_lion	Yuffie	gear	Puckish Lion	TRUE									set type=boostPATK value=8 mode=passive; set type=boostMDEF value=8 mode=passive
gear_yuffie_winter_moogle	Yuffie	gear	Winter Moogle	TRUE									set type=boostHP value=10 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_red_xiii_canyon_duds	Red XIII	gear	Canyon Duds	TRUE	Ultra Canyon Gale			mag	wind	700			debuff type=elemResistDown elem=wind tier=3 range=allEnemies; set type=boostHP value=10 mode=passive; set type=regenBoost value=60 mode=passive
gear_yuffie_sparkling_skater	Yuffie	gear	Sparkling Skater	TRUE									set type=boostPATK value=5 mode=passive; set type=elemArcanum elem=wind value=35 mode=passive
gear_aerith_floral_gown	Aerith	gear	Floral Gown	TRUE									set type=boostHP value=10 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_tifa_guide_uniform	Tifa	gear	Guide Uniform	TRUE									set type=boostPATK value=15 mode=passive; set type=physAbilityMastery value=15 mode=passive
gear_red_xiii_the_hellhound	Red XIII	gear	The Hellhound	TRUE	Ultra Hellfang			phys	nonelem	1000			debuff type=singleTgtPhysDmgRcvdUp range=singleEnemy; set type=boostHP value=10 mode=passive; set type=elemArcanum elem=fire value=15 mode=passive; set type=elemArcanum elem=ice value=15 mode=passive
gear_zack_shinra_full_dress_uniform	Zack	gear	Shinra Full Dress Uniform	TRUE									set type=boostHP value=10 mode=passive; set type=buffDebuffExtension value=15 mode=passive
gear_cloud_saber_style	Cloud	gear	Saber Style	TRUE									set type=boostPATK value=5 mode=passive; set type=elemArcanum elem=ice value=35 mode=passive
gear_glenn_vanguard_style	Glenn	gear	Vanguard Style	TRUE									set type=boostPATK value=5 mode=passive; set type=elemArcanum elem=water value=35 mode=passive
gear_sephiroth_lethal_style	Sephiroth	gear	Lethal Style	TRUE									set type=boostHP value=10 mode=passive; set type=magAbilityMastery value=15 mode=passive
gear_zack_guardian_style	Zack	gear	Guardian Style	TRUE									set type=boostMATK value=5 mode=passive; set type=elemArcanum elem=fire value=35 mode=passive
gear_aerith_classic_coney	Aerith	gear	Classic Coney	TRUE									set type=elemArcanum elem=fire value=35 mode=passive; set type=magAbilityMastery value=15 mode=passive
gear_lucia_gothic_bunny	Lucia	gear	Gothic Bunny	TRUE									set type=elemArcanum elem=fire value=15 mode=passive; set type=elemArcanum elem=ice value=15 mode=passive; set type=buffDebuffExtension value=15 mode=passive
gear_tifa_bunny_bustier	Tifa	gear	Bunny Bustier	TRUE									set type=elemArcanum elem=water value=35 mode=passive; set type=magAbilityMastery value=10 mode=passive
gear_cait_self_professed_fortune_teller	Cait	gear	Self-Professed Fortune-Teller	TRUE									set type=boostPDEF value=4 mode=passive; set type=boostMDEF value=4 mode=passive
gear_cait_marching_jacket	Cait	gear	Marching Jacket	TRUE									set type=boostHP value=8 mode=passive; set type=boostPDEF value=8 mode=passive
gear_cait_party_jacket	Cait	gear	Party Jacket	TRUE									set type=critPotArcanum value=50 mode=passive; set type=buffDebuffExtension value=15 mode=passive
gear_barret_electroarmor	Barret	gear	Electroarmor	TRUE	Ultra Energization			mag	lightning	700			buff type=pdefUp tier=3 range=allAllies; set type=boostHP value=15 mode=passive; set type=boostATKAll value=10 mode=passive; set type=boostMDEFAll value=10 mode=passive
gear_tifa_feather_style	Tifa	gear	Feather Style	TRUE									set type=boostHP value=10 mode=passive; set type=buffDebuffExtensionPlus value=60 mode=passive
gear_zack_glacier_armor	Zack	gear	Glacier Armor	TRUE									set type=elemArcanum elem=ice value=35 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_yuffie_shinobi_hawk	Yuffie	gear	Shinobi Hawk	TRUE	Ultra Earth Ninjutsu			phys	earth	2000			set type=elemArcanum elem=earth value=35 mode=passive; set type=physAbilityMastery value=10 mode=passive
gear_matt_aidman_s_white_coat	Matt	gear	Aidman's White Coat	TRUE									set type=boostHP value=15 mode=passive; set type=boostHEAL value=10 mode=passive
gear_sephiroth_shinra_formal_uniform	Sephiroth	gear	Shinra Formal Uniform	TRUE									set type=elemArcanum elem=wind value=20 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_cloud_glavenus_armor	Cloud	gear	Glavenus Armor	TRUE									set type=boostPATK value=10 mode=passive; set type=physAbilityMastery value=15 mode=passive
gear_zack_zinogre_armor	Zack	gear	Zinogre Armor	TRUE									set type=elemArcanum elem=lightning value=35 mode=passive; set type=physAbilityMastery value=10 mode=passive
gear_tifa_kirin_suit	Tifa	gear	Kirin Suit	TRUE									set type=elemArcanum elem=lightning value=35 mode=passive; set type=magAbilityMastery value=10 mode=passive
gear_aerith_kamura_dress	Aerith	gear	Kamura Dress	TRUE									set type=boostHEAL value=10 mode=passive; set type=buffDebuffExtensionPlus value=60 mode=passive
gear_sephiroth_natant_jacket	Sephiroth	gear	Natant Jacket	TRUE									set type=elemArcanum elem=water value=35 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_yuffie_summer_moogle	Yuffie	gear	Summer Moogle	TRUE									set type=physMagWard value=5 mode=passive; set type=elemArcanum elem=fire value=35 mode=passive
gear_lucia_beach_agent	Lucia	gear	Beach Agent	TRUE									set type=physMagWard value=5 mode=passive; set type=buffDebuffExtensionPlus value=60 mode=passive
gear_tifa_passion_mermaid	Tifa	gear	Passion Mermaid	TRUE									set type=physMagWard value=5 mode=passive; set type=elemArcanum elem=fire value=35 mode=passive
gear_vincent_stray_dog	Vincent	gear	Stray Dog	TRUE									set type=elemArcanum elem=earth value=35 mode=passive
gear_vincent_mournful_former_turk	Vincent	gear	Mournful Former Turk	TRUE									set type=boostPDEF value=4 mode=passive; set type=boostMDEF value=4 mode=passive
gear_vincent_bouncer_suit	Vincent	gear	Bouncer Suit	TRUE									set type=boostATK value=8 mode=passive; set type=boostPDEF value=8 mode=passive
gear_cait_felyne_kamura_garb	Cait	gear	Felyne Kamura Garb	TRUE									set type=boostPATK value=8 mode=passive; set type=boostMDEF value=8 mode=passive
gear_aerith_citric_dress	Aerith	gear	Citric Dress	TRUE									set type=physMagWard value=5 mode=passive; set type=magAbilityMastery value=15 mode=passive
gear_vincent_formal_attire	Vincent	gear	Formal Attire	TRUE	Ultra Pentaburst Shot			mag	nonelem	2000			buff type=matkUp tier=3 range=allAllies; set type=physMagWard value=5 mode=passive; set type=magAbilityMastery value=15 mode=passive
gear_sephiroth_dark_attire	Sephiroth	gear	Dark Attire	TRUE									set type=physMagWard value=5 mode=passive; set type=elemArcanum elem=earth value=35 mode=passive
gear_lucia_entrapment_gown	Lucia	gear	Entrapment Gown	TRUE	Ultra Nightglint			mag	nonelem	1000			gauge type=limit range=allyExcludingSelf; set type=boostATKAll value=10 mode=passive; set type=boostMDEFAll value=10 mode=passive
gear_cloud_bahamut_garb	Cloud	gear	Bahamut Garb	TRUE									set type=boostATKAll value=5 mode=passive; set type=physAbilityMastery value=10 mode=passive; set type=uniqueDamageBoost value=5 mode=passive
gear_yuffie_bahamut_mantle	Yuffie	gear	Bahamut Mantle	TRUE									set type=boostATKAll value=5 mode=passive; set type=physAbilityMastery value=10 mode=passive; set type=uniqueDamageBoost value=5 mode=passive
gear_tifa_bahamut_suit	Tifa	gear	Bahamut Suit	TRUE									set type=boostMDEFAll value=10 mode=passive; set type=magAbilityMastery value=10 mode=passive; set type=uniqueDamageBoost value=5 mode=passive
gear_aerith_bahamut_robe	Aerith	gear	Bahamut Robe	TRUE									set type=uniqueDamageBoost value=5 mode=passive
gear_vincent_crowmaster_suit	Vincent	gear	Crowmaster Suit	TRUE									set type=physMagWard value=5 mode=passive; set type=elemArcanum elem=lightning value=35 mode=passive
gear_cait_pumpkin_jacket	Cait	gear	Pumpkin Jacket	TRUE									set type=physMagWard value=5 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_yuffie_nanaki_mantle	Yuffie	gear	Nanaki Mantle	TRUE									set type=physMagWard value=5 mode=passive; set type=elemArcanum elem=ice value=35 mode=passive
gear_angeal_honorable_training_garb	Angeal	gear	Honorable Training Garb	TRUE									set type=elemArcanum elem=water value=35 mode=passive
gear_angeal_shinra_expedition_wear	Angeal	gear	Shinra Expedition Wear	TRUE									set type=boostHP value=8 mode=passive; set type=boostMDEF value=8 mode=passive
gear_angeal_genial_soldier_second_class	Angeal	gear	Genial SOLDIER: Second Class	TRUE									set type=boostPDEF value=4 mode=passive; set type=boostPDEF value=4 mode=passive
gear_red_xiii_pilot_s_jacket	Red XIII	gear	Pilot's Jacket	TRUE									set type=boostHEAL value=15 mode=passive; set type=buffDebuffExtension value=10 mode=passive
gear_angeal_cyan_s_attire	Angeal	gear	Cyan's Attire	TRUE									set type=boostHP value=8 mode=passive; set type=boostPDEF value=8 mode=passive
gear_aerith_terra_s_garb	Aerith	gear	Terra's Garb	TRUE									set type=buffDebuffExtension value=10 mode=passive
gear_sephiroth_edgar_s_attire	Sephiroth	gear	Edgar's Attire	TRUE									set type=elemArcanum elem=water value=35 mode=passive
gear_cloud_locke_s_outfit	Cloud	gear	Locke's Outfit	TRUE									set type=physAbilityMastery value=15 mode=passive
gear_tifa_sabin_s_style	Tifa	gear	Sabin's Style	TRUE									set type=physAbilityMastery value=15 mode=passive
gear_yuffie_holiday_cheer_reindeer	Yuffie	gear	Holiday Cheer Reindeer	TRUE	Ultra Song of Wind			mag	wind	2000			set type=elemMastery elem=wind value=15 mode=passive; set type=elemArcanum elem=wind value=35 mode=passive
gear_vincent_holiday_formal_wear	Vincent	gear	Holiday Formal Wear	TRUE	Ultra Hellhound Shot			phys	fire	2000			set type=elemMastery elem=fire value=15 mode=passive; set type=elemArcanum elem=fire value=35 mode=passive
gear_matt_holiday_helper	Matt	gear	Holiday Helper	TRUE	Ultra Luminary Glow			mag	heal	10			buff type=mdefUp tier=3 range=allAllies
gear_cloud_holiday_outfit	Cloud	gear	Holiday Outfit	TRUE	Ultra Twister Blade			mag	wind	2000			set type=elemMastery elem=wind value=15 mode=passive; set type=elemArcanum elem=wind value=35 mode=passive
gear_cloud_new_year_s_battle_garb	Cloud	gear	New Year's Battle Garb	TRUE									set type=boostHP value=10 mode=passive; set type=elemArcanum elem=fire value=15 mode=passive; set type=elemArcanum elem=ice value=15 mode=passive
gear_tifa_festive_blue_daffodil_attire	Tifa	gear	Festive Blue Daffodil Attire	TRUE									set type=elemArcanum elem=fire value=30 mode=passive; set type=elemArcanum elem=ice value=30 mode=passive; set type=elemArcanum elem=lightning value=30 mode=passive; set type=elemArcanum elem=water value=30 mode=passive; set type=elemArcanum elem=wind value=30 mode=passive; set type=elemArcanum elem=earth value=30 mode=passive
gear_aerith_festive_crimson_attire	Aerith	gear	Festive Crimson Attire	TRUE									set type=physMagWard value=10 mode=passive; set type=reprieve value=20 mode=passive
gear_vincent_devil_gunner_s_coat	Vincent	gear	Devil Gunner's Coat	TRUE									set type=buffDebuffExtension value=10 mode=passive
gear_glenn_training_garb_of_ruin	Glenn	gear	Training Garb of Ruin	TRUE	Ultra Frost Slash			phys	ice	1000			buff type=veil range=self; set type=physMagWard value=10 mode=passive; set type=elemArcanum elem=ice value=35 mode=passive
gear_cid_astronaut	Cid	gear	Astronaut	TRUE									set type=boostATKAll value=10 mode=passive; set type=boostMDEFAll value=10 mode=passive
gear_cid_sky_loving_pilot	Cid	gear	Sky-Loving Pilot	TRUE									set type=boostPDEF value=4 mode=passive; set type=boostPDEF value=4 mode=passive
gear_cid_flying_captain	Cid	gear	Flying Captain	TRUE									set type=boostHP value=8 mode=passive; set type=boostMDEF value=8 mode=passive
gear_aerith_loveless_songstress	Aerith	gear	Loveless Songstress	TRUE									set type=reprieve value=10 mode=passive; set type=buffDebuffExtensionPlus value=40 mode=passive
gear_yuffie_wutai_s_idol	Yuffie	gear	Wutai's Idol	TRUE	Ultra Raging Torrent			phys	water	2000			buff type=elemDmgUp elem=water tier=3 range=allAllies; debuff type=elemResistDown elem=water tier=3 range=singleEnemy; set type=elemMastery elem=water value=15 mode=passive; set type=elemArcanum elem=water value=35 mode=passive
gear_barret_dragon_king_varvados	Barret	gear	Dragon King Varvados	TRUE	Ultra Dragon's Roar			phys	nonelem	1000			
gear_zack_soldier_first_class_future_hero	Zack	gear	SOLDIER: First Class Future Hero	TRUE									set type=boostHP value=10 mode=passive; set type=boostATK value=10 mode=passive
gear_cloud_mystic_coat	Cloud	gear	Mystic Coat	TRUE									set type=buffDebuffExtensionPlus value=60 mode=passive
gear_sephiroth_cape_of_the_worthy	Sephiroth	gear	Cape of the Worthy	TRUE									set type=elemArcanum elem=fire value=30 mode=passive; set type=elemArcanum elem=ice value=30 mode=passive; set type=elemArcanum elem=lightning value=30 mode=passive; set type=elemArcanum elem=water value=30 mode=passive; set type=elemArcanum elem=wind value=30 mode=passive; set type=elemArcanum elem=earth value=30 mode=passive
gear_vincent_coat_of_the_worthy	Vincent	gear	Coat of the Worthy	TRUE									set type=elemArcanum elem=ice value=30 mode=passive; set type=physAbilityMastery value=20 mode=passive; set type=uniqueDamageBoost value=10 mode=passive
gear_tifa_armor_of_the_worthy	Tifa	gear	Armor of the Worthy	TRUE									set type=elemArcanum elem=earth value=30 mode=passive; set type=physAbilityMastery value=20 mode=passive; set type=uniqueDamageBoost value=10 mode=passive
gear_angeal_garb_of_the_worthy	Angeal	gear	Garb of the Worthy	TRUE									
gear_zack_rabbit_butler	Zack	gear	Rabbit Butler	TRUE									set type=boostHP value=10 mode=passive; set type=elemArcanum elem=fire value=30 mode=passive; set type=elemArcanum elem=ice value=30 mode=passive; set type=elemArcanum elem=lightning value=30 mode=passive; set type=elemArcanum elem=water value=30 mode=passive
gear_zack_festive_jacket	Zack	gear	Festive Jacket	TRUE	Ultra Planet's Lightwave			mag	nonelem	2000			amp target=debuff tier=1 maxTier=4 range=allEnemies
gear_cid_dark_flyer	Cid	gear	Dark Flyer	TRUE	Ultra Spark Stick			mag	lightning	1500			set type=elemArcanum elem=lightning value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_lucia_dealer_s_tailcoat	Lucia	gear	Dealer's Tailcoat	TRUE									set type=elemArcanum elem=earth value=30 mode=passive; set type=physAbilityMastery value=20 mode=passive
gear_yuffie_bunny_apron	Yuffie	gear	Bunny Apron	TRUE									
gear_cait_cool_cat_s_jacket	Cait	gear	Cool Cat's Jacket	TRUE									set type=physAbilityMastery value=10 mode=passive; set type=magAbilityMastery value=10 mode=passive; set type=buffDebuffExtensionPlus value=40 mode=passive
gear_tifa_seventh_high_school_uniform	Tifa	gear	Seventh High School Uniform	TRUE									set type=boostHP value=10 mode=passive; set type=elemArcanum elem=wind value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_barret_seventh_high_athletic_gear	Barret	gear	Seventh High Athletic Gear	TRUE	Ultra Winds of Discipline			phys	wind	1000			buff type=elemResistUp elem=earth tier=3 range=allAllies; buff type=provoke range=self; set type=boostHP value=10 mode=passive; set type=elemArcanum elem=wind value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_aerith_seventh_high_team_cetra_uniform	Aerith	gear	Seventh High Team Cetra Uniform	TRUE	Ultra Water Orb Blast			mag	water	1000			debuff type=mdefDown tier=3 range=allEnemies; debuff type=pdefDown tier=3 range=allEnemies; set type=boostHP value=10 mode=passive; set type=elemArcanum elem=water value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_glenn_pirate_captain	Glenn	gear	Pirate Captain	TRUE									set type=physMagWard value=10 mode=passive
gear_sephiroth_custom_suit	Sephiroth	gear	Custom Suit	TRUE									set type=boostHP value=10 mode=passive; set type=elemArcanum elem=wind value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_matt_dark_night_robe	Matt	gear	Dark Night Robe	TRUE									set type=reprieve value=10 mode=passive
gear_yuffie_rocker_outfit	Yuffie	gear	Rocker Outfit	TRUE									set type=physMagWard value=15 mode=passive; set type=elemArcanum elem=ice value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
gear_cloud_rider_style	Cloud	gear	Rider Style	TRUE									set type=physMagWard value=15 mode=passive; set type=elemArcanum elem=ice value=30 mode=passive; set type=magAbilityMastery value=20 mode=passive
uw_cloud_ultimate_buster_sword	Cloud	ultimate	Ultimate Buster Sword	TRUE	Ult. Braver		140	hybrid	nonelem	1000			debuff type=patkDown tier=3 range=singleEnemy; debuff type=matkDown tier=3 range=singleEnemy
uw_cloud_ragnarok	Cloud	ultimate	Ragnarok	TRUE	Heaven's Twilight		140	hybrid	nonelem	2000			buff type=ampPhysAbilities range=self value=40; buff type=ampMagAbilities range=self value=40; gauge type=atb range=allAllies
uw_barret_ultimate_gatling_gun	Barret	ultimate	Ultimate Gatling Gun	TRUE	Ult. Agitation		140		heal	5			buff type=pdefUp tier=3 range=allAllies; heal range=allAllies
uw_barret_missing_score	Barret	ultimate	Missing Score	TRUE	Guardian Aura		140		heal	5			buff type=physResistUp range=allAllies; buff type=magResistUp range=allAllies; heal range=allAllies
uw_tifa_ultimate_leather_gloves	Tifa	ultimate	Ultimate Leather Gloves	TRUE	Tornado Shot		140	hybrid	nonelem	1000			buff type=patkUp tier=2 range=allAllies; buff type=matkUp tier=2 range=allAllies
uw_tifa_premium_heart	Tifa	ultimate	Premium Heart	TRUE	Ravaging Axe Kick		140	hybrid	nonelem	2000			buff type=haste range=self
uw_tifa_dragon_claw	Tifa	ultimate	Dragon Claw	TRUE	Dragon Momentum		140	hybrid	nonelem	2000			buff type=physWeaponBoost range=self value=60; buff type=magWeaponBoost range=self value=60; buff type=haste range=allAllies
uw_aerith_ultimate_guard_stick	Aerith	ultimate	Ultimate Guard Stick	TRUE	Fos Temenos		140		heal	50			heal range=allAllies; buff type=regen range=allAllies; buff type=removePatkDown range=allAllies; buff type=removeMatkDown range=allAllies
uw_aerith_princess_guard	Aerith	ultimate	Princess Guard	TRUE	Jubilation		140	mag	heal	30			heal range=allAllies; gauge type=atb range=allAllies
uw_aerith_abraxas	Aerith	ultimate	Abraxas	TRUE	Viridian Torrent		140	hybrid	nonelem	1000			amp target=debuff tier=2 maxTier=4 range=allEnemies; buff type=haste range=allAllies
uw_red_xiii_ultimate_leather_collar	Red XIII	ultimate	Ultimate Leather Collar	TRUE	Ult. Therapeutic Touch		140	mag	heal	27			heal range=allAllies; buff type=regen range=allAllies
uw_red_xiii_limited_moon	Red XIII	ultimate	Limited Moon	TRUE	Entelechial Echo		140	mag	heal	110			heal range=allAllies; buff type=exploitWeakness range=allAllies
uw_red_xiii_brisingamen	Red XIII	ultimate	Brisingamen	TRUE	Evoking Howl		140	hybrid	nonelem	1000			debuff status=torpor range=allEnemies; gauge type=gearUses range=allAllies; gauge type=atb range=allAllies
uw_yuffie_ultimate_4_point_shuriken	Yuffie	ultimate	Ultimate 4-Point Shuriken	TRUE	Euphoric Dance		140	hybrid	nonelem	1000			buff type=patkUp tier=3 range=self; buff type=matkUp tier=3 range=self
uw_yuffie_conformer	Yuffie	ultimate	Conformer	TRUE	Ferocity		140	hybrid	nonelem	2000			debuff type=pdefDown tier=3 range=singleEnemy; debuff type=mdefDown tier=3 range=singleEnemy; gauge type=atb range=self
uw_yuffie_rising_sun	Yuffie	ultimate	Rising Sun	TRUE	Ambient Radiance		140	hybrid	nonelem	2000			buff type=exploitWeakness range=self value=60; gauge type=atb range=allAllies
uw_cait_ultimate_yellow_megaphone	Cait	ultimate	Ultimate Yellow Megaphone	TRUE	Super Spirit		140	mag	heal	5			gauge type=limit range=singleAlly; heal range=singleAlly
uw_cait_hp_shout	Cait	ultimate	HP Shout	TRUE	Heavenly Cheer		140	hybrid	nonelem	1000			buff type=haste range=allAllies
uw_vincent_ultimate_quicksilver	Vincent	ultimate	Ultimate Quicksilver	TRUE	Ult. Spinning Pentashot		140	hybrid	nonelem	1000			gauge type=limit range=self
uw_vincent_death_penalty	Vincent	ultimate	Death Penalty	TRUE	Invisible Shot		140	hybrid	nonelem	2000			buff type=ampPhysAbilities range=allAllies; buff type=ampMagAbilities range=allAllies; gauge type=limit range=self
uw_vincent_fomalhaut	Vincent	ultimate	Fomalhaut	TRUE	Bestial Burst		140	hybrid	nonelem	2000			buff type=physDmgBonus range=self; buff type=magDmgBonus range=self; buff type=haste range=allAllies; gauge type=limit range=self
uw_cid_ultimate_spear	Cid	ultimate	Ultimate Spear	TRUE	Ult. Dragon's Spirit		140	mag	heal	5			gauge type=limit range=singleAlly; buff type=patkUp tier=3 range=singleAlly; heal range=singleAlly
uw_cid_venus_gospel	Cid	ultimate	Venus Gospel	TRUE	Call & Response		140	hybrid	nonelem	2000			buff type=physWeaponBoost range=allAllies; buff type=magWeaponBoost range=allAllies; gauge type=atb range=allAllies
uw_zack_ultimate_type_99_longsword	Zack	ultimate	Ultimate Type-99 Longsword	TRUE	Ult. Slashing Thrust		140	hybrid	nonelem	1000			debuff type=pdefDown tier=3 range=singleEnemy; debuff type=mdefDown tier=3 range=singleEnemy
uw_zack_durandal	Zack	ultimate	Durandal	TRUE	Ray Blade		140	hybrid	nonelem	2000			gauge type=atb range=self; buff type=patkUp tier=3 range=self; buff type=matkUp tier=3 range=self
uw_zack_divine_emissary	Zack	ultimate	Divine Emissary	TRUE	Glorious Blade		140	hybrid	nonelem	2000			amp target=buff tier=2 maxTier=4 range=allAllies; gauge type=summon range=allAllies; gauge type=atb range=allAllies
uw_sephiroth_ultimate_nameless	Sephiroth	ultimate	Ultimate Nameless	TRUE	Ult. Sweeping Slash		140	hybrid	nonelem	1500	mult=2 when=targetHasDebuff		
uw_sephiroth_genji_blade	Sephiroth	ultimate	Genji Blade	TRUE	Flash of Steel		140	hybrid	nonelem	2000			buff type=patkUp tier=4 range=self; buff type=matkUp tier=4 range=self
uw_sephiroth_metsumato	Sephiroth	ultimate	Metsumato	TRUE	Evilbane		140	hybrid	nonelem	2000			buff type=physAtbConservation range=self; buff type=magAtbConservation range=self; gauge type=atb range=allAllies
uw_glenn_ultimate_personal_style	Glenn	ultimate	Ultimate Personal Style	TRUE	Fire Up		140	mag	heal	5			buff type=mdefUp tier=3 range=allAllies; heal range=allAllies
uw_glenn_ogrekiller	Glenn	ultimate	Ogrekiller	TRUE	Finishing Blow		140	hybrid	nonelem	2000			buff type=provoke range=self; buff type=physResistUp range=self; buff type=magResistUp range=self; buff type=regen range=self
uw_matt_ultimate_broadsword_axis	Matt	ultimate	Ultimate Broadsword: Axis	TRUE	Ult. Healing Showers		140	mag	heal	25			heal range=allAllies; buff type=regen range=allAllies; buff type=removePdefDown range=allAllies; buff type=removeMdefDown range=allAllies
uw_matt_gladius	Matt	ultimate	Gladius	TRUE	Essence Diffusion		140	mag	heal	40			heal range=allAllies; buff type=haste range=allAllies; buff type=ampHealing range=self
uw_lucia_ultimate_v39	Lucia	ultimate	Ultimate V39	TRUE	Boost Volley		140	mag	heal	5			buff type=patkUp tier=3 range=singleAlly; buff type=matkUp tier=3 range=singleAlly; heal range=singleAlly
uw_lucia_aldebaran	Lucia	ultimate	Aldebaran	TRUE	Triple Split Shot		140	hybrid	nonelem	2000			buff type=hpGain range=allAllies; buff type=ampPhysAbilities range=allAllies; buff type=ampMagAbilities range=allAllies
uw_lucia_total_eclipse	Lucia	ultimate	Total Eclipse	TRUE	Radiant Force		140	hybrid	nonelem	2000			gauge type=overspeed range=allAllies when=overspeedOff; buff type=haste range=allAllies
uw_angeal_ultimate_type_90_longsword	Angeal	ultimate	Ultimate Type-90 Longsword	TRUE	Unyielding Keeper		140	mag	heal	5			buff type=pdefUp tier=2 range=allAllies; buff type=mdefUp tier=2 range=allAllies; heal range=allAllies
uw_angeal_balmung	Angeal	ultimate	Balmung	TRUE	Blinking Slicer		140	hybrid	nonelem	2000			buff type=physResistUp range=allAllies; buff type=magResistUp range=allAllies; buff type=veil range=self
uw_seph_og_ultimate_masamune	Seph OG	ultimate	Ultimate Masamune	TRUE	Ultimate Telluric Fury		140	hybrid	nonelem	1000			debuff type=mdefDown tier=3 range=singleEnemy; buff type=matkUp tier=3 range=self
uw_seph_og_heaven_s_cloud	Seph OG	ultimate	Heaven's Cloud	TRUE	Meteoric Onslaught		140	hybrid	nonelem	2000			buff type=haste range=self; buff type=exploitWeakness range=self
gear_cloud_equilibrium	Cloud	gear	Equilibrium	TRUE	Ultra Lightning Rush			mag	nonelem	2000			buff type=exploitWeakness range=self
gear_cloud_scanner_ensemble	Cloud	gear	Scanner Ensemble	TRUE	Ultra Gyral Slash			phys	earth	2000			buff type=elemDmgUp elem=earth tier=4 range=self
gear_cloud_the_sable	Cloud	gear	The Sable	TRUE	Ultra Aquatic Wave			mag	water	2000			buff type=elemDmgBonus elem=water range=allAllies
gear_cloud_classic_dress	Cloud	gear	Classic Dress	TRUE	Ultra Soaring Rose			phys	nonelem	2000			debuff status=torpor range=allEnemies
gear_barret_sunrise_hakama	Barret	gear	Sunrise Hakama	TRUE	Ultra Sunrise Barrage			phys	nonelem	700			buff type=provoke range=self
gear_tifa_guardian_corps_uniform_tifa	Tifa	gear	Guardian Corps Uniform (Tifa)	TRUE	Ultra Army of Strikes			mag	ice	2000			buff type=elemDmgUp elem=ice tier=3 range=allAllies
gear_tifa_battler_ensemble	Tifa	gear	Battler Ensemble	TRUE	Ultra Spinning Wheel Flurry			phys	nonelem	2000			buff type=exploitWeakness range=self
gear_tifa_golden_flower_kimono	Tifa	gear	Golden Flower Kimono	TRUE	Ultra Golden Featherstrike			phys	nonelem	2000			buff type=elemDmgUp elem=fire tier=3 range=allAllies; debuff type=elemResistDown elem=fire tier=3 range=singleEnemy
gear_tifa_festive_style	Tifa	gear	Festive Style	TRUE	Ultra Planet's Flaming Fist			phys	fire	2000			debuff status=torpor range=singleEnemy
gear_tifa_elegant_dress	Tifa	gear	Elegant Dress	TRUE	Ultra Spiral Tremor			mag	earth	2000			
gear_aerith_guardian_corps_uniform_aerith	Aerith	gear	Guardian Corps Uniform (Aerith)	TRUE	Ultra Enhancing Rose			mag	heal	10			amp target=buff tier=1 maxTier=4 range=allAllies; heal range=allAllies
